"Peter (Peter R.) Davis [Democratic] 1974 Campaign Ad ""No promises""",Congressional Archives Carl Albert Center,https://www.youtube.com/@cacarchivesOU,video,150,200,1.0,YouTube,https://www.youtube.com/,360,480,https://i.ytimg.com/vi/OtDUAmjcCME/hqdefault.jpg,"<iframe width=""200"" height=""150"" src=""https://www.youtube.com/embed/OtDUAmjcCME?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Peter (Peter R.) Davis [Democratic] 1974 Campaign Ad &quot;No promises&quot;""></iframe>"
"Pete McCloskey [Republican] 1972 Campaign Ad ""Goals of America""",Congressional Archives Carl Albert Center,https://www.youtube.com/@cacarchivesOU,video,150,200,1.0,YouTube,https://www.youtube.com/,360,480,https://i.ytimg.com/vi/CLsniz-4QJY/hqdefault.jpg,"<iframe width=""200"" height=""150"" src=""https://www.youtube.com/embed/CLsniz-4QJY?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Pete McCloskey [Republican] 1972 Campaign Ad &quot;Goals of America&quot;""></iframe>"
"Gale William McGee [Democratic] 1970 campaign ad ""Funding""",Congressional Archives Carl Albert Center,https://www.youtube.com/@cacarchivesOU,video,150,200,1.0,YouTube,https://www.youtube.com/,360,480,https://i.ytimg.com/vi/INi9xZQFsFA/hqdefault.jpg,"<iframe width=""200"" height=""150"" src=""https://www.youtube.com/embed/INi9xZQFsFA?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Gale William McGee [Democratic] 1970 campaign ad &quot;Funding&quot;""></iframe>"
1994 Jim Inhofe [Republican] RADIO AD titled “Oil“,Congressional Archives Carl Albert Center,https://www.youtube.com/@cacarchivesOU,video,150,200,1.0,YouTube,https://www.youtube.com/,360,480,https://i.ytimg.com/vi/wwtBqBnblSI/hqdefault.jpg,"<iframe width=""200"" height=""150"" src=""https://www.youtube.com/embed/wwtBqBnblSI?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""1994 Jim Inhofe [Republican] RADIO AD titled “Oil“""></iframe>"
Richard Nixon [Republican] 1968 Campaign Ad “Newspaper”,Congressional Archives Carl Albert Center,https://www.youtube.com/@cacarchivesOU,video,150,200,1.0,YouTube,https://www.youtube.com/,360,480,https://i.ytimg.com/vi/w45wkqyrrco/hqdefault.jpg,"<iframe width=""200"" height=""150"" src=""https://www.youtube.com/embed/w45wkqyrrco?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Richard Nixon [Republican] 1968 Campaign Ad “Newspaper”""></iframe>"
1988 Jesse Jackson [Democratic] Ad titled “We Need Him - Spanish”,Congressional Archives Carl Albert Center,https://www.youtube.com/@cacarchivesOU,video,150,200,1.0,YouTube,https://www.youtube.com/,360,480,https://i.ytimg.com/vi/orkS8Wmr5JQ/hqdefault.jpg,"<iframe width=""200"" height=""150"" src=""https://www.youtube.com/embed/orkS8Wmr5JQ?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""1988 Jesse Jackson [Democratic] Ad titled “We Need Him - Spanish”""></iframe>"
"George McGovern [Democratic] 1972 Campaign Ad ""Heart""",Congressional Archives Carl Albert Center,https://www.youtube.com/@cacarchivesOU,video,150,200,1.0,YouTube,https://www.youtube.com/,360,480,https://i.ytimg.com/vi/WdVj77CAw3U/hqdefault.jpg,"<iframe width=""200"" height=""150"" src=""https://www.youtube.com/embed/WdVj77CAw3U?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""George McGovern [Democratic] 1972 Campaign Ad &quot;Heart&quot;""></iframe>"
Fred R. Harris [Democratic] 1964 Campaign Ad titled “Man from Oklahoma II”,Congressional Archives Carl Albert Center,https://www.youtube.com/@cacarchivesOU,video,113,200,1.0,YouTube,https://www.youtube.com/,360,480,https://i.ytimg.com/vi/FAc3ogSYqnU/hqdefault.jpg,"<iframe width=""200"" height=""113"" src=""https://www.youtube.com/embed/FAc3ogSYqnU?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Fred R. Harris [Democratic] 1964 Campaign Ad titled “Man from Oklahoma II”""></iframe>"
"Eugene Joseph McCarthy [Democratic] 1968 Campaign Ad ""Peace Chance""",Congressional Archives Carl Albert Center,https://www.youtube.com/@cacarchivesOU,video,150,200,1.0,YouTube,https://www.youtube.com/,360,480,https://i.ytimg.com/vi/GJ74Jp9pID8/hqdefault.jpg,"<iframe width=""200"" height=""150"" src=""https://www.youtube.com/embed/GJ74Jp9pID8?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Eugene Joseph McCarthy [Democratic] 1968 Campaign Ad &quot;Peace Chance&quot;""></iframe>"
"John(Joyce)Gilligan[Democratic]1974 Campaign Ad ""I'm just as angry about what's happening as you ar""",Congressional Archives Carl Albert Center,https://www.youtube.com/@cacarchivesOU,video,150,200,1.0,YouTube,https://www.youtube.com/,360,480,https://i.ytimg.com/vi/V8ZTqLgvrlQ/hqdefault.jpg,"<iframe width=""200"" height=""150"" src=""https://www.youtube.com/embed/V8ZTqLgvrlQ?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""John(Joyce)Gilligan[Democratic]1974 Campaign Ad &quot;I&#39;m just as angry about what&#39;s happening as you ar&quot;""></iframe>"
